wall_time,wall_elapsed,mode,cmd_u_raw,cmd_u_delayed,hw_pwm,delay_sec_est,tau_cmd,theta,omega,alpha,hw_enc,hw_arduino_ms,theta_real,omega_real,alpha_real,delay_ms,l_com_est,b_eq_est,tau_eq_est,K_u_est,J_rod,J_imu,J_total,tau_motor,tau_res,tau_visc,tau_coul,inst_cost,best_cost_so_far,imu_qw,imu_qx,imu_qy,imu_qz,imu_wx,imu_wy,imu_wz,imu_ax,imu_ay,imu_az,ls_cost,fit_done,fit_complete,fit_final_params
1774898676.3476937,1.1017682552337646,manual,0.0,0.0,0.0,0.0,0.005804043820062756,-0.1742570302169771,0.03411651017319909,0.1593680799034245,-2429.0,21214440.0,-1.5707526199008544,-0.0021109990775585175,-0.12923240714841577,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.04752709520639436,0.0009973648001617413,0.046529730406232615,9.812583909887477,9.812583909887477,0.9962067115292168,7.848589503087864e-20,7.12232157958521e-21,-0.08701831935945212,0.0,0.0,0.03411651017319909,0.0224170328733573,-0.003916907153962543,6.951777864420436e-13,,0,0,
1774898676.357825,1.1118996143341064,manual,0.0,0.0,0.0,0.0,0.004854735621340395,-0.17422218514237528,0.03484507460177856,0.14187682706600027,-2429.0,21214440.0,-1.5707564845986992,-0.0029099471867084503,0.014356728924196592,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.048466070024703364,0.0010234953051959726,0.04744257471950739,9.766486814766516,9.766486814766516,0.996208227457935,-9.043661622806099e-20,-8.023352017596812e-21,-0.08700096289765501,0.0,0.0,0.03484507460177856,0.018560911847425154,-0.003236176500153835,-3.357437427414184e-13,,0,0,
1774898676.367689,1.1217634677886963,manual,0.0,0.0,0.0,0.0,0.004073111464516194,-0.17418672879322422,0.035456349151022054,0.12589569585462843,-2429.0,21214440.0,-1.570765157716779,-0.0021109990775585175,-0.047857720021051764,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.04923714006578687,0.0010453522380533568,0.048191787827733513,9.776817979475169,9.776817979475169,0.9962097696696453,-4.8843150708488035e-20,-4.2528538642180836e-21,-0.08698330193061432,0.0,0.0,0.035456349151022054,0.015996359762431495,-0.0027820411766272556,1.3960397191434106e-12,,0,0,
1774898676.3776248,1.1316993236541748,manual,0.0,0.0,0.0,0.0,0.00342549413776648,-0.1741507583504509,0.035970442773342576,0.1110648070867044,-2429.0,21214440.0,-1.5707097271022454,-0.0023773149587213993,0.14357796437401757,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.04987401806331683,0.0010636904745306617,0.048810327588786166,9.756301116090825,9.756301116090825,0.9962113339224662,1.3534770382320188e-19,1.2093870881536266e-20,-0.08696538486329204,0.0,0.0,0.035970442773342576,0.013356915994646074,-0.0023161824618778957,-1.0592195564335135e-12,,0,0,
1774898676.3883467,1.1424212455749512,manual,0.0,0.0,0.0,0.0,0.0028860637376092527,-0.17411435476054282,0.03640358990810632,0.09693150037985744,-2429.0,21214488.0,-1.5707007566853441,-0.0034425794146955013,0.04307676277021367,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05040255335261055,0.0010791132832002773,0.04932344006941027,9.758267416164669,9.758267416164669,0.9962129166835444,-8.329998510636748e-20,-7.339556236448804e-21,-0.08694725201445604,0.0,0.0,0.03640358990810632,0.010429805160917387,-0.001802388410164037,-6.233276848741385e-13,,0,0,
1774898676.3978312,1.1519057750701904,manual,0.0,0.0,0.0,0.0,0.002434740749413411,-0.17407758574866325,0.03676901187956801,0.08525084287993817,-2429.0,21214488.0,-1.570695817753782,-0.0015783667331561446,0.20581622170217267,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.0508428499635258,0.0010921076972431895,0.049750742266282615,9.766563940861074,9.766563940861074,0.9962145149974604,8.121156818698076e-20,7.227686434157261e-21,-0.08692893711747936,0.0,0.0,0.03676901187956801,0.009948184727948542,-0.0017122307804032784,7.134595160546852e-13,,0,0,
1774898676.4075055,1.1615800857543945,manual,0.0,0.0,0.0,0.0,0.002055711704722539,-0.1740405081916071,0.037077557056180724,0.07457932362966412,-2429.0,21214488.0,-1.5707013144814042,-0.0026436313055455685,0.08138574175908986,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.051210741875661034,0.0011030703563870404,0.05010767151927399,9.757283900271924,9.757283900271924,0.9962161263825805,-1.4030893399296846e-20,-1.1814037057108822e-21,-0.08691046850228226,0.0,0.0,0.037077557056180724,0.008236147651116058,-0.0014108452430952733,5.262846335550201e-15,,0,0,
1774898676.418119,1.1721935272216797,manual,0.0,0.0,0.0,0.0,0.0017363834232138955,-0.1740031700075228,0.03733818408433081,0.0645747222098595,-2429.0,21214488.0,-1.5706931376690612,-0.002821174915879965,0.17229025615845944,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05151883949504485,0.0011123267116854216,0.050406512783359426,9.765868109497896,9.765868109497896,0.9962177487485082,-1.3999890297438986e-19,-1.2523207283652433e-20,-0.08689187003658036,0.0,0.0,0.03733818408433081,0.006342486244345224,-0.0010803888831342515,-3.1926351734892437e-13,,0,0,
1774898676.427872,1.1819465160369873,manual,0.0,0.0,0.0,0.0,0.0014666284622362191,-0.17396561167562796,0.03755833189486373,0.05617424640313086,-2429.0,21214488.0,-1.570686285072804,-0.0034425794146955013,-0.028709257274067104,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.051777284776897935,0.0011201455225299242,0.05065713925436801,9.7633895307334,9.7633895307334,0.9962193803296934,2.7615400770268346e-20,2.451720502601929e-21,-0.08687316188283642,0.0,0.0,0.03755833189486373,0.0058311797290257796,-0.0009867192303959947,3.430078776770648e-13,,0,0,
1774898676.4373453,1.1914198398590088,manual,0.0,0.0,0.0,0.0,0.0012382319387332433,-0.17392786746892777,0.03774420670017163,0.048863570069613685,-2429.0,21214488.0,-1.570686285072804,-0.0034425794146955013,-0.028709257274067104,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.0519943048639524,0.001126749956845912,0.05086755490710649,9.763123544592068,9.763123544592068,0.9962210196315778,-1.389569714809724e-19,-1.2108551016813797e-20,-0.0868543611122624,0.0,0.0,0.03774420670017163,0.005069866039846436,-0.0008511462758753397,6.611872636956208e-15,,0,0,
1774898676.447913,1.2019875049591064,manual,0.0,0.0,0.0,0.0,0.0010444799256632137,-0.17388996646170138,0.03790100722639289,0.04205840895855141,-2429.0,21214548.0,-1.5706728632548592,-0.002998719457536936,-0.023921653201851294,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.052176624063358046,0.0011323262010051488,0.0510442978623529,9.76224163099836,9.76224163099836,0.9962226653865796,1.1618481750942846e-19,1.0266406575419268e-20,-0.08683548220663581,0.0,0.0,0.03790100722639289,0.0038349844723814855,-0.000637781572769362,3.2368813443953467e-13,,0,0,
1774898676.4579325,1.2120070457458496,manual,0.0,0.0,0.0,0.0,0.000879848942775048,-0.1738519333583505,0.03803310335085842,0.03628349720006067,-2429.0,21214548.0,-1.570672279453958,-0.0034425794146955013,0.052638558527760365,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05232977466102097,0.0011370302167917866,0.051192744444229187,9.760023218607158,9.760023218607158,0.9962243165178826,-6.270597883993862e-20,-5.734338244130692e-21,-0.08681653747113928,0.0,0.0,0.03803310335085842,0.0034086027583805777,-0.000560474028033777,-6.918913343049664e-13,,0,0,
1774898676.4674718,1.2215464115142822,manual,0.0,0.0,0.0,0.0,0.0007397686995972985,-0.17381378917921358,0.03814417913694927,0.03135558541296406,-2429.0,21214548.0,-1.5706845613553209,-0.0038864396046847105,0.16753242488715195,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05245833442962945,0.0011409931005257525,0.0513173413291037,9.773637095205308,9.773637095205308,0.9962259721094755,1.1221857921687452e-19,9.906762509736916e-21,-0.086797537375956,0.0,0.0,0.03814417913694927,0.0030116206755901685,-0.000488438905499729,1.4587075791158663e-12,,0,0,
1774898676.4779058,1.231980323791504,manual,0.0,0.0,0.0,0.0,0.0006204386520204455,-0.17377555183087193,0.03823734834158983,0.026870360374795593,-2429.0,21214548.0,-1.5707012086175802,-0.002110998844727874,0.1914502548088001,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05256611027976906,0.0011443253741084782,0.051421784905660586,9.780037004902887,9.780037004902887,0.9962276313812393,-1.243967063380004e-19,-1.0936955429299081e-20,-0.08677849084033264,0.0,0.0,0.03823734834158983,0.002310604303272593,-0.0003685068820602853,-1.6654831158391366e-12,,0,0,
1774898676.4875178,1.2415924072265625,manual,0.0,0.0,0.0,0.0,0.0005186846081643576,-0.17373723658246681,0.03831524840513715,0.02311716610585282,-2429.0,21214548.0,-1.5707086484827046,-0.0026436313055455685,0.07658253996838535,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05265628182677153,0.0011471204502476948,0.05150916137652384,9.76384068524219,9.76384068524219,0.9962292936681405,1.3021856721995596e-19,1.1384240326488783e-20,-0.08675940546982709,0.0,0.0,0.03831524840513715,0.002098277501894421,-0.0003277838745013221,1.4344671865862674e-12,,0,0,
1774898676.498566,1.2526404857635498,manual,0.0,0.0,0.0,0.0,0.00043184550649094655,-0.17369885646501554,0.0383801174512892,0.01966803746506477,-2429.0,21214608.0,-1.5707153855559763,-0.002554859034717083,0.009566693748751593,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.052731514756854385,0.0011494574521541145,0.05158205730470027,9.762536519517964,9.762536519517964,0.9962309584027915,-5.73432718248709e-20,-5.0594297674478495e-21,-0.08674028775520363,0.0,0.0,0.0383801174512892,0.0015212105994366165,-0.0002315643717284474,-6.171181167831979e-13,,0,0,
1774898676.5077431,1.2618176937103271,manual,0.0,0.0,0.0,0.0,0.00035768318861365,-0.17366042260726802,0.038433857747576565,0.01690559873272565,-2429.0,21214608.0,-1.570709425641877,-0.0021997708827257156,-0.06221310616920439,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.052794051175244334,0.001151403523538676,0.05164264765170566,9.767239152464889,9.767239152464889,0.9962326251007824,4.4189813725746426e-20,3.884684169321876e-21,-0.08672114323971915,0.0,0.0,0.038433857747576565,0.0015184245753303608,-0.00022366537560620942,-2.4844620958052773e-15,,0,0,
1774898676.5175316,1.271606206893921,manual,0.0,0.0,0.0,0.0,0.00029430988809669295,-0.17362194451898316,0.03847808828488447,0.014428202288756017,-2429.0,21214608.0,-1.5707071225685239,-0.003087491262704134,0.14837122607123207,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05284578221909263,0.0011530157324272968,0.05169276648666533,9.776112730670393,9.776112730670393,0.9962342933483119,2.3097182055098005e-21,2.301076281790888e-22,-0.08670197666022036,0.0,0.0,0.03847808828488447,0.0011729119039408647,-0.00016556332560021433,-7.005810371358815e-13,,0,0,
1774898676.5283267,1.2824013233184814,manual,0.0,0.0,0.0,0.0,0.00024012950846264564,-0.1735834303304379,0.038514188545201486,0.012211387601792826,-2429.0,21214608.0,-1.5707037350380606,-0.003087491262704134,-0.03349720582979794,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.052888306865258354,0.001154342648546534,0.05173396421671182,9.765514971398146,9.765514971398146,0.9962359627917304,-1.2117750362870832e-19,-1.0693441483368236e-20,-0.08668279206644085,0.0,0.0,0.038514188545201486,0.0008692038160268003,-0.00011592375645683982,3.259699266067169e-13,,0,0,
1774898676.5374818,1.2915563583374023,manual,0.0,0.0,0.0,0.0,0.00019378973729426707,-0.17354488699535425,0.03854333508365108,0.010405842510952083,-2429.0,21214608.0,-1.570711316445954,-0.002022226806730032,0.04307284633170938,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.052922979888742804,0.0011554256563560445,0.051767554232386756,9.765231063144434,9.765231063144434,0.9962376331286811,-1.2845083774630431e-19,-1.1292847421776315e-20,-0.08666359292207702,0.0,0.0,0.03854333508365108,0.0008289230938899612,-0.00010221157509641216,7.556769202324778e-13,,0,0,
1774898676.5482528,1.3023273944854736,manual,0.0,0.0,0.0,0.0,0.0001541427522724001,-0.17350632046314013,0.03856653221410372,0.00875540565117284,-2429.0,21214640.0,-1.5707210143411774,-0.003620123490691185,0.04786746624614804,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05295095121810901,0.0011563000525095322,0.05179465116559948,9.766564616041164,9.766564616041164,0.9962393041005825,7.152300144842498e-20,6.2943563974572035e-21,-0.08664438219058006,0.0,0.0,0.03856653221410372,0.0005620271601115274,-6.1813073995646e-05,3.1004471453659415e-13,,0,0,
1774898676.5576277,1.3117022514343262,manual,0.0,0.0,0.0,0.0,0.00012021279665353629,-0.17346773582531091,0.038584637829192726,0.007390583536681889,-2429.0,21214648.0,-1.5707210143411774,-0.003620123490691185,0.04786746624614804,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05297319841216856,0.0011569959664231115,0.05181620244574545,9.767183590935572,9.767183590935572,0.9962409754862388,6.313403221677348e-20,5.710409032439296e-21,-0.08662516240808706,0.0,0.0,0.038584637829192726,0.0005055824413017543,-4.638587567340481e-05,3.630635097496789e-13,,0,0,
1774898676.5675557,1.3216302394866943,manual,0.0,0.0,0.0,0.0,9.116928942177333e-05,-0.17342913744012567,0.03859838518526209,0.006189408259912276,-2429.0,21214660.0,-1.5707023242265157,-0.0032650353386998177,0.1866592533064072,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.052990553594174435,0.0011575391348757817,0.05183301445929865,9.78904171298566,9.78904171298566,0.996242647096402,-1.3371754579118888e-19,-1.1907968575703336e-20,-0.08660593574550152,0.0,0.0,0.03859838518526209,0.00036413291582013346,-2.3900451627621604e-05,-1.034913122130547e-12,,0,0,
1774898676.5778108,1.3318853378295898,manual,0.0,0.0,0.0,0.0,6.630442636167827e-05,-0.17339052903879945,0.03860840132614992,0.005146866341454068,-2429.0,21214660.0,-1.570724219212963,-0.000690646527800709,0.03828685784612823,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.053003725888495584,0.0011579515555578627,0.05184577433293772,9.767337027710145,9.767337027710145,0.9962443187691382,3.352557116709742e-20,2.9529195379259482e-21,-0.0865867040613971,0.0,0.0,0.03860840132614992,0.00025862679438356893,-6.652429970157987e-06,-1.021302704290592e-12,,0,0,
1774898676.587921,1.3419954776763916,manual,0.0,0.0,0.0,0.0,4.501444878454719e-05,-0.17335191381610332,0.03861522269617269,0.004252434233743232,-2429.0,21214660.0,-1.570722316450981,-0.002022226806730032,-0.02392585510003198,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05301332018405819,0.0011582520397844976,0.05185506814427369,9.767904527747897,9.767904527747897,0.9962459903658761,-9.060038657560065e-20,-8.044393851955951e-21,-0.08656746894714469,0.0,0.0,0.03861522269617269,0.0001807883205835913,7.561726757517741e-06,2.066762077377658e-12,,0,0,
1774898676.5980785,1.3521530628204346,manual,0.0,0.0,0.0,0.0,2.678392522886819e-05,-0.17331329450770888,0.03861930839443484,0.0034823936388194395,-2429.0,21214660.0,-1.5707251874960804,-0.002554859034717083,-0.0335075673334608,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.0530198528800847,0.0011584566808851805,0.051861396199199515,9.76899605353434,9.76899605353434,0.9962476617680346,-5.815185106241388e-20,-4.875356716116157e-21,-0.08654823176543767,0.0,0.0,0.03861930839443484,0.00011044032154309382,1.9714646603919724e-05,-1.0341706534223384e-12,,0,0,
1774898676.6082249,1.3622994422912598,manual,0.0,0.0,0.0,0.0,1.1172521506563893e-05,-0.17327467345626502,0.0386210514438625,0.0028202729681866454,-2429.0,21214720.0,-1.57072361461438,-0.0029099471867084503,-0.019145437220704293,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.053023765139472476,0.0011585792518330452,0.05186518588763943,9.768967520034684,9.768967520034684,0.9962493328741416,-3.2886422565835716e-20,-2.8949229081614897e-21,-0.08652899368320412,0.0,0.0,0.0386210514438625,5.097678853188108e-05,3.0177649121850932e-05,-3.2271743678745775e-15,,0,0,
1774898676.6186726,1.3727471828460693,manual,0.0,0.0,0.0,0.0,-2.196164338226503e-06,-0.17323605266788017,0.03862078838482062,0.002251182662942661,-2429.0,21214720.0,-1.5707111606409332,-0.0038864396046847105,0.13880074804451212,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.053025434073847515,0.001158631543315875,0.05186680253053164,9.782252596763986,9.782252596763986,0.9962510035973723,-1.1327790052270755e-19,-1.0090057687299061e-20,-0.08650975569974063,0.0,0.0,0.03862078838482062,-4.879813486880979e-08,3.7983659825223815e-05,1.7229080554365313e-14,,0,0,
1774898676.6277926,1.3818671703338623,manual,0.0,0.0,0.0,0.0,-1.3644046205379956e-05,-0.17319743386042868,0.038618807451544716,0.0017575045515458671,-2429.0,21214720.0,-1.5707094620951976,-0.0023773149587213993,0.15793728538046273,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05302518220484737,0.0011586236515446187,0.05186655855330275,9.786475537193818,9.786475537193818,0.9962526738634435,1.3936121090874483e-20,1.4493309561636472e-21,-0.08649051867077345,0.0,0.0,0.038618807451544716,-4.867065753462997e-05,5.201755926096709e-05,-7.003412275437671e-15,,0,0,
1774898676.63749,1.3915646076202393,manual,0.0,0.0,0.0,0.0,-2.3446554512092377e-05,-0.17315881850488127,0.038615355547413376,0.0013348115514215826,-2429.0,21214720.0,-1.5707134836105014,-0.001844682963564992,0.09094430365298271,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05302328548332507,0.0011585642235463415,0.05186472125977873,9.775508649335475,9.775508649335475,0.9962543436088136,1.2853175214731989e-19,1.1122277221501538e-20,-0.08647128332904526,0.0,0.0,0.038615355547413376,-8.492268668558936e-05,5.5761321258277213e-05,-9.539999742076859e-15,,0,0,
1774898676.6480076,1.4020822048187256,manual,0.0,0.0,0.0,0.0,-3.183943239977449e-05,-0.17312020786068094,0.038610644200387484,0.00097825944344907,-2429.0,21214720.0,-1.5706962976098464,-0.003176263300701976,0.004789797670086886,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.053019980098073856,0.0011584606664224012,0.05186151943165145,9.770470166765653,9.770470166765653,0.9962560127791409,-3.863523927210407e-20,-3.273681263213163e-21,-0.08645205030193565,0.0,0.0,0.038610644200387484,-0.00010920814614537952,5.680758466579322e-05,-9.85931357462434e-13,,0,0,
1774898676.6576588,1.4117333889007568,manual,0.0,0.0,0.0,0.0,-3.9024514654401044e-05,-0.17308160300602968,0.03860485465126952,0.0006626316208477982,-2429.0,21214728.0,-1.570700048652424,-0.0040639834478497505,0.15316295144999253,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.053015468265462044,0.0011583193260116245,0.05185714893945042,9.787517615700635,9.787517615700635,0.9962576813279644,4.025614183838256e-20,3.6008244225716016e-21,-0.08643282012654714,0.0,0.0,0.03860485465126952,-0.00014784873342807848,6.693365976660892e-05,2.1554991379594663e-12,,0,0,
1774898676.667833,1.421907663345337,manual,0.0,0.0,0.0,0.0,-4.51746479752102e-05,-0.173043004863826,0.0385981422036314,0.00039815588495982783,-2429.0,21214768.0,-1.5707058713061322,-0.0021109990775585175,0.06221699335628017,0.0,0.1425,0.03,0.08,0.0025,0.005415,0.0012479696298261344,0.006662969629826134,0.0,0.05300992315887478,0.0011581456395380854,0.05185177751933669,9.774125624684661,9.774125624684661,0.9962593492155754,-6.870312438499737e-21,-5.716207793947634e-22,-0.08641359326262452,0.0,0.0,0.0385981422036314,-0.00016366266763829013,6.756752132054982e-05,-2.039707905368823e-12,,0,0,
